Title,Company,Location,Salary,Description,Job URL,Date,State
Data Scientist I,University of Florida,"Gainesville, FL 32611",,"A Bachelor's Degree in data science, statistics, bioinformatics, analytics, or similar field and two years of experience; Master's Degree in data science,…",https://www.indeed.com/rc/clk?jk=ef9dae3a8c065b37&bb=Utax1ImG1PtI8UYnyAqe0x5g4-p74ouFZPGNdBtMcI9CiRttCEZPZESaFIu2VH-uGEG_9zcMsLouwwFHc8UJdTsqbBgLNxvvMxulamzIPc5Z7XJT0ieMcA%3D%3D&xkcb=SoAa67M3_t9--zTsyp0ObzkdCdPP&fccid=c0f8fe90d3cd91fa&vjs=3,2024-06-27,Florida
Data Scientist,Southern Glazer’s Wine and Spirits,"Miramar, FL 33027","$90,000 - $100,000 a year","Support the long-term vision of supply chain through effective implementation of data reporting, analytics, and insights.
Ability to mine large sets of data.",https://www.indeed.com/rc/clk?jk=b2211676a742149e&bb=Utax1ImG1PtI8UYnyAqe01-efHrgD_XvPSV2siQtUCW6Yp_10SpHH6WvL1q1Tcc3v3AqkDBpMgJm4MhUesPMaJs-rxGk8sZJ_CBu8y5F-4ynEXxNxAIjuh4aQe1jAOvK&xkcb=SoDz67M3_t9--zTsyp0BbzkdCdPP&fccid=52a28443b9a60e8d&vjs=3,2024-06-27,Florida
AML Data Scientist- C12- AVP (hybrid),Citi,"Tampa, FL","$87,280 - $130,920 a year","Prepare statistical and non-statistical data for visualization and exploration, validate data, identify data quality issues in AML risk related projects.",https://www.indeed.com/rc/clk?jk=940292b026a1b1a5&bb=Utax1ImG1PtI8UYnyAqe054zidB4z4HavKtwM-mjDMcAeUwVN9dQEhG44IWRC2a8cmpXIeOIPVAKfisXXAGlchTH1TYhrrjLFfQAo86Ezb-W_8SjmHgygg%3D%3D&xkcb=SoBH67M3_t9--zTsyp0AbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,2024-06-27,Florida
Data Scientist,DCS Corp,"Orlando, FL",Full-time,"Work with the data collection and analysis team to create comprehensive data collection and analysis plans.
Code development for pre and post processing of data…",https://www.indeed.com/rc/clk?jk=10e173af7032d297&bb=Utax1ImG1PtI8UYnyAqe0yw5T44MT0EdH8HuORWBiMRpF2FSJuQAhNKsCPhpig4ELM9Mn7CBYdJXy63uvnGFUM4XU4LXbccDNg6Rj2h89LPbUqsjFcLfbbV94ZqCLr3e&xkcb=SoB967M3_t9--zTsyp0GbzkdCdPP&fccid=1380d0d61a54c0c0&vjs=3,2024-06-27,Florida
Lead HR Decision Scientist,Disney,"Lake Buena Vista, FL",,"In this role, you will be able to blaze new paths in this data rich environment through statistical modeling, deep data analysis, and ongoing application of…",https://www.indeed.com/rc/clk?jk=076ba540a70a34fe&bb=Utax1ImG1PtI8UYnyAqe03YuNjimjxKmcnSdLiM5gzFPZbB-q8K0YJJ5G84HlOglXxhfD5uW98Ev_o2Mo2-59vlDHuQpX428R1zDr7C6Cb3gI2L3rwDZoZsTzVl1BMqK&xkcb=SoBU67M3_t9--zTsyp0EbzkdCdPP&fccid=4ed80f3a97849f22&vjs=3,2024-06-27,Florida
Lead Data Scientist,EBG,"Hybrid work in Orlando, FL",Full-time,"The ideal candidate will have a passion for deriving actionable insights from complex datasets and a strong background in machine learning (supervised, semi…",https://www.indeed.com/rc/clk?jk=d7590bf23c6a8399&bb=14ZZhOfhKGwXS6YYRZpUefflCRTUz7Fi-c48Vh-P5NFKpK1RM0qGDZ-7C9apbyIuFQhERepfKR0j76Nd8pe8_QjVFngE-E3CJMuk9pkcz2fB13gNEuIzc32OHbCYmsyK&xkcb=SoAf67M3_t99Tf1C3R0IbzkdCdPP&fccid=842aa82def0486ce&vjs=3,2024-06-27,Florida
Senior Environmental Data Analyst,The Mosaic Company,"Tampa, FL",Full-time,"5+ years of hands-on project experience in data management, modeling, and analytics.
Demonstrated ability to leverage data management and metadata solutions to…",https://www.indeed.com/rc/clk?jk=f864bbfcb24eac81&bb=8W84kBCIfaH8r2A1qfWwgGSDme5d220D1vdlL20PEHSM--pFNGNufy4Izgq9d-eWyH6Yia-2cWDT1riMLBgUjmRnG9c6apwcoguDxa5xn3MmmxpSaQEIwRJ7EM-PZyFA&xkcb=SoBY67M3_t98WFQyRR0GbzkdCdPP&fccid=a89b80c115113958&vjs=3,2024-06-27,Florida
Operations Analyst (AI/Cyber) - Level 3,General Dynamics Information Technology,"Tampa, FL 33646","$83,300 - $112,700 a year","Maintains current knowledge of relevant technologies and subject areas.
Responsibilities will include researching and modeling military systems performance and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaadLeoGiMM4ILB2UJu2ZywBTtYYlvv0AGLB0hyNDguU54s31IijNG_nxNb73gcQoV7chluAkuoIdYcBgIZiuPiFAQJYAGimauKDZ0bLFV4QpwDn1U2lFFIIfb5kO1IqeLg1szQuDx99ps5UQB6XJozi2ux_npgE0t1pgVACiigP42shpY_lPoqVr4Bkb4Kf1J46tCOAl-lANy7EWLckcX1498GIIzHlDiDObhUnrXnLDBByXWfnXxKFpmhfgIX-LF4eZqoabkQTMNkDaPu8Y2dHch29IbJF_CZPKW3kQH_g_Hpwd7wUrq-b2DoY7-yO_4k9V5Rr_aYP4L8yo6RSzTZkqUUbQRvKDVpiTU6ocUg4Ga58scx1Fy-vwsutzbuFHlrvf1f46UTd7-dLr0Yj0q2F6OD_fTFrnepucWTtKB3nRr7TS43AKQaBk-Qqe7S-xWOaEcHZT-8I7vjb68unsZajhDApwQRbI0eI0NAvaPMdgL_Uw1gKsG325tJ-D77mrrsoEU-3QKYS-7aC5KfD-fOb46xwEv2KlUc4LiRUrNsqK6LIX-x07qEdPfnSi2zaVMSRJetQCVMlyioSPC9mwTu0AT0UaQRzFh9Ygk84yp1kIWqMPkeCW6UkuMznzOX9fQ-jCpuYIorQ==&xkcb=SoB26_M3_t97lkQVaJ0LbzkdCdPP&camk=4HOcmqOLYrDUJggttK3sjg==&p=0&fvj=0&vjs=3,2024-06-27,Florida
"Product Lead, AI Startup",Recruiting From Scratch,"Remote in Clearwater, FL 33759","$150,000 - $220,000 a year",Facilitate rapid experimentation and data-driven decision-making to optimize the product and ensure market fit.,https://www.indeed.com/rc/clk?jk=014571e38d28ae38&bb=ya662_8jB48L0bhGe9fy6Rri7pIJvG5j0JYtkhpDhvjQjIASxW7qC-CAOg8fuRIzCDf5rHZNoJtDnqWo61D4bwZqlJOzkvgnpn6JfLptDIluIa70ZgtiVsJH7gLIKpFF&xkcb=SoDe67M3_t96jLTs0R0DbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-27,Florida
"Manager, Software Development – Python (AI Applications)",UKG (Ultimate Kronos Group),"Weston, FL 33326",Full-time,"Ensure the health and quality of services and incidents, proactively identifying and addressing issues.
Utilize service health indicators and telemetry for…",https://www.indeed.com/rc/clk?jk=87d8163c90d4c35e&bb=iQjT1AccsWPzao_mtRlk3a4-YYYlGz8w8gFR6d-pW3Er5QkFw4bdu08zsFitufRSyFPr6w__FciCPci17wMK_8qC4eyEs3IcuwWFqftPukqbNIEGVAGnVzRdtaufPT9K&xkcb=SoDd67M3_t955R59Vp0HbzkdCdPP&fccid=0d1386ca25efa609&vjs=3,2024-06-27,Florida
Data Science Manager - Travel & Hospitality,Accenture,"Saint Petersburg, FL 33716 
(Carillon area)",Full-time,"Minimum of 8 years’ expertise with advanced statistical modeling, AI, machine learning, optimization modeling, data mining, unstructured data analytics in…",https://www.indeed.com/rc/clk?jk=063325953eec2fca&bb=a-mGFVDZ0F0EJYO0o_PaN9Ef4dYs875vecK-fRzqYhrOz2xh6U7WVeI_7skpd9_2-u7joo4pQAvqg4a7xYS_SYL7FsJHixlZBNMmxd1ldaVke8crMr8FSA%3D%3D&xkcb=SoBY67M3_t94yi5RIB0NbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,2024-06-27,Florida
Operations Analyst (AI/Cyber) - Level 3,General Dynamics Information Technology,"Macdill AFB, FL","$83,300 - $112,700 a year","Maintains current knowledge of relevant technologies and subject areas.
Responsibilities will include researching and modeling military systems performance and…",https://www.indeed.com/rc/clk?jk=246c08063b6a337e&bb=VjI0tFS7S44KAPZ255EMfurcHGO3qRLl2FySfiugUQLxKZOSs8OrdjOqaSJ0ABzxvv3LJbqyEXhR1EdZanvy_S0DmHP8uHdyRcbF9DpAEoV3C5KjGWrByQ%3D%3D&xkcb=SoB867M3_t94CywVj50IbzkdCdPP&fccid=11caadcdc98800d4&vjs=3,2024-06-27,Florida
Financial Crimes Unit - Risk Architecture Data Scientist (Python/SQL) Senior Associate,PRICE WATERHOUSE COOPERS,"Jacksonville, FL 32202 
(Downtown Jacksonville area)",,"As a Senior Associate in our Risk Analytics and Modeling team, you’ll have the opportunity to apply your quantitative, modeling and analytical skills in a real…",https://www.indeed.com/rc/clk?jk=630e82061df1a176&bb=VjI0tFS7S44KAPZ255EMfp2RVpvSwAQQCLOYuhfyd7GwrnwlGjoCXGKrQRSTo4OMBs6wgNvvt5PCZ0YuCfYCcxAOlnG3rtu6ojAQMmEO3W-7mlEffY6XEfi1PMte5iLd&xkcb=SoDy67M3_t94CywVj50PbzkdCdPP&fccid=5e964c4afc56b180&vjs=3,2024-06-27,Florida
"Senior Director, Data Architect",The Bank of New York Mellon Corporation,"Hybrid work in Lake Mary, FL",,"Develop and articulate actionable target state architectures and roadmaps in support of enterprise data management strategies, including but not limited to data…",https://www.indeed.com/rc/clk?jk=0f5c53da73a791e8&bb=VjI0tFS7S44KAPZ255EMfthMnAPLsyKKDB2U14US-vWd1Ia-Cpqx1WIRSCau16fmOwADkoM58LaUeTxmTIKPHZUhCVk1Kws7NsY6mN4kp0IgVAzJDrNfDz9WVrvL1qqw&xkcb=SoAb67M3_t94CywVj50AbzkdCdPP&fccid=b4048be2884af072&vjs=3,2024-06-27,Florida
Graduate Data Scientist,Sage,"Hybrid work in Atlanta, GA",,"The Sage AI team builds capabilities to help businesses make better decisions through data-powered insights.
Contribute to the data analysis and development of…",https://www.indeed.com/rc/clk?jk=826ad65ae50e50e7&bb=0tRmyt5Ye6v82KhSXGNU_Yoryp330RvfUpZDw965trRj4NoXR6sMGjHfm4WhRYULoShS_Q7U_NifKwUNdfqD_WChOO-_CFtSdta_gBL_I04wAiOewz8_0Hrvzp_eK2Ur&xkcb=SoBP67M3_t93pzwdg50JbzkdCdPP&fccid=848f060296f23fff&vjs=3,2024-06-27,Georgia
Research Data Scientist (WHSC),Emory University,"Atlanta, GA 30322",Full-time,"They work collaboratively with stakeholders to develop innovative solutions that leverage data, AI and advanced analytics tools to solve clinical and…",https://www.indeed.com/rc/clk?jk=0a23004dd1533ed0&bb=0tRmyt5Ye6v82KhSXGNU_VRlc0ab70oLPYWg98t7j2LobgkRZu4eqluju2lMRt8SQqGOJHzfIBvHy-Bc0DJn9MFyF3KWROu3KzgTu8jeO80ps9PJTvHbWA%3D%3D&xkcb=SoDB67M3_t93pzwdg50ObzkdCdPP&fccid=efe5e2d22a1d29e5&vjs=3,2024-06-27,Georgia
Senior Data Scientist,InterContinental Hotels Group,"Atlanta, GA",,"Additionally, the Senior Data Scientist will partner with other data scientists to establish best practices and thought leadership for a machine learning…",https://www.indeed.com/rc/clk?jk=5b8a10cc491c6573&bb=eBN57p7Ov5AYOyvuuE6uvNczZTKpQ4i2dwNkHaRrqo89zzRaE-WOJjpQA58wikkR_oDxMvRrQUj71mZFmz6rRAdP3UbQKOr87bngwHZw2CUZhBnEupLK6g%3D%3D&xkcb=SoDD67M3_t92edzsyp0MbzkdCdPP&fccid=f4d2651abe93eab7&vjs=3,2024-06-27,Georgia
Mid-Level AI Engineer,Intone Networks,"Alpharetta, GA",,"Position Title: Mid-Level AI Engineer Location: Alpharetta, GA(onsite/ only local to GA) Duration: 6 Months.",https://www.indeed.com/rc/clk?jk=531d2c1a44382a77&bb=eBN57p7Ov5AYOyvuuE6uvITs9GA0xeqbwpv4SoFbqKKoSoQ4jbU4KkiT_s18D2hILHHH1iuQi-vN2ECXSAMChTuRvtkYLBRGEQnerOn9INLGql3Fm60itxhdgau7LMDr&xkcb=SoAQ67M3_t92edzsyp0FbzkdCdPP&fccid=3ed0572c448b2368&vjs=3,2024-06-27,Georgia
Director of Data Science,Hearst Media Services,"Lawrenceville, GA 30043",Full-time,"Technical Proficiency: Exhibit expertise in diverse data science methodologies, including data mining, machine learning, deep learning, natural language…",https://www.indeed.com/rc/clk?jk=2843a196c99ea11f&bb=95E3GKoU-n1ul9sdhbQa05TmX9Q3KKXEr8qORGLFy4GzxPNd6g8V70A_MlGqrZOKLQBJfaFt9xPhAV6GMEWLTWv9BXnhjCO_eh1epEZY0l6Vpr5HMmAWKVZ5q1jCkTG2&xkcb=SoC567M3_t91lBAZIj0JbzkdCdPP&fccid=fbdd0b7e6ecfe4ce&vjs=3,2024-06-27,Georgia
Generative AI Engineer,"SAMPRASOFT, LLC","Alpharetta, GA 30005",,"Note: Employment-based non-immigrant visa (H1B) sponsorship and/or assistance is available for qualified individuals.
Analytical and problem solving skills.",https://www.indeed.com/rc/clk?jk=cd105e7bf1def94c&bb=95E3GKoU-n1ul9sdhbQa0wCr6UnvmOEd4GDMXW7GR3Bckbmd2GEY6EBJjkb04TQV4CSjHrJrTvS_VFfW9gVfQkYltXAcqZmymwzmJ3QSSCZW64Xb8LPd6F1gRCTaIF-u&xkcb=SoA367M3_t91lBAZIj0ObzkdCdPP&fccid=6ed48a8ad6d25496&cmp=SAMPRASOFT&ti=Engineer&vjs=3,2024-06-27,Georgia
"Data Analyst, Senior (Level 3)",Lockheed Martin,"Marietta, GA 30063",Full-time,"You will utilize all parts of the data analytics pipeline, such as data collection, wrangling, cleaning, analysis, visualization, and presentation to deliver…",https://www.indeed.com/rc/clk?jk=b384ef6a95fc3e6a&bb=95E3GKoU-n1ul9sdhbQa0zQBCYm60S_jqNoxAfjNxSzPyulg5vJ8zCZOVM8lBOLOBTyKB075avtjpRg5tqlCTeRBlfvXbUBbVUE9c9v5_flDNnybHHyJ0w%3D%3D&xkcb=SoDk67M3_t91lBAZIj0HbzkdCdPP&fccid=aeb15e43a6800b9d&vjs=3,2024-06-27,Georgia
AI Manager,Fisher & Phillips LLP,"Hybrid work in Atlanta, GA 30328",Full-time,"Strong understanding of AI and machine learning technologies, including natural language processing (NLP), deep learning, and generative models.",https://www.indeed.com/rc/clk?jk=1f9a39160ab23a5e&bb=ZLR0x0dTThw4sn7ecd29Bu03XaXlHT7yU3g3bz6pT1MoVK-e7R8-aj5A6g14co3PBUlb8Qap1kquswzhg-LQC-I4qoKw77mASe5dya8XMYjfodfIVUI3vHItKIK33D7m&xkcb=SoBP67M3_t90PIwVaJ0KbzkdCdPP&fccid=b635c6c8bd1e0ed6&vjs=3,2024-06-27,Georgia
Senior Machine Learning Engineer - Customer Order Management (Remote),Home Depot / THD,"Remote in Atlanta, GA 30339",,"70% Delivery and Execution - Collaborates and pairs with other product team members (UX, engineering, and product management) to create secure, reliable,…",https://www.indeed.com/rc/clk?jk=503f6bed05137663&bb=ZLR0x0dTThw4sn7ecd29BpWRSLOic_hLHVt2rrALL6S0FAt6vXAoQ3oJV2t-FDzN1nqrCZiaCMrnPYBzZP4yUzfNocGhH2ynEUn9VoFR5plc6jeLb7506Mqc4j9TOFZQ&xkcb=SoCP67M3_t90PIwVaJ0HbzkdCdPP&fccid=82e58e9861d48566&vjs=3,2024-06-27,Georgia
"Sr Manager, Data Science & Analytics",Ansira,Georgia,Full-time,"Passion for digital analytics, working with data and deriving insights to answer client business questions.
Build subject matter expertise in a domain such as…",https://www.indeed.com/rc/clk?jk=43c3bd4756f7d3bf&bb=h2lDVgZgpU0NvuR-FLTtts1BcPJ1RFtdBGtXAA8c5gfwcBqJ2X8SBKIszkwpnAS2TRdzgsXN860m0Ql4nfz8VFKfpoY2YN08FHcpfmVpApm77x06sVOTf68mHBHx3TFO&xkcb=SoCu67M3_t9zW97ECp0NbzkdCdPP&fccid=60e4b77a23958225&vjs=3,2024-06-27,Georgia
"Product Lead, AI Startup",Recruiting From Scratch,"Remote in Atlanta, GA 30322","$150,000 - $220,000 a year",Facilitate rapid experimentation and data-driven decision-making to optimize the product and ensure market fit.,https://www.indeed.com/rc/clk?jk=01a1254a8006e705&bb=h2lDVgZgpU0NvuR-FLTttpxYCs39ly49qeFLd-osiToOCLFhEyMl5SIl1_Zj7NPicg_7JQpo-gTm9f_w5irgFbRYP4Rc0qfejCz7XNgE42_vbGplX2kJJw9hVXn2G982&xkcb=SoAa67M3_t9zW97ECp0MbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-27,Georgia
"Sr. Data Analyst - Fraud, AML/BSA",Synovus,"Columbus, GA 31901",,"Knowledge of a variety of technologies, data models, and insights across all relevant data sources.
Supports the data governance working group to ensure the…",https://www.indeed.com/rc/clk?jk=947de837f14b20b1&bb=h2lDVgZgpU0NvuR-FLTtts1BcPJ1RFtdgctYNeg7gM5tlaqDcDSmpfPofa9PUUvGzI88GLz8SM3gosd33fhh-aY1rpYQ9BUHFvqr3DRShTVQD5diTvdNgw%3D%3D&xkcb=SoBH67M3_t9zW97ECp0CbzkdCdPP&fccid=81ddb723255b4ba2&vjs=3,2024-06-27,Georgia
Senior Product Manager - AI Personalization,PayPal,Georgia,Full-time,"We are looking for someone with passion for delighting customers, who is obsessed with data, training loops, and driving product roadmaps from data insights.",https://www.indeed.com/rc/clk?jk=2e6a0ec133e45b3a&bb=d93_rMOYZOnIVKuJvpVDzdK0pdUGZGGmHnBAtjprnFuRftzymjwsiaDEKGfNWm2eXF8YtjNyHpNLXGm1CkryXotEhedBIt3ToiYzCx7M207_01H6l6knbw%3D%3D&xkcb=SoAR67M3_t9x9Cwdg50IbzkdCdPP&fccid=978d9fd9799d55a8&vjs=3,2024-06-27,Georgia
"Product Lead, AI Startup",Recruiting From Scratch,"Remote in Honolulu, HI 96804","$150,000 - $220,000 a year",Facilitate rapid experimentation and data-driven decision-making to optimize the product and ensure market fit.,https://www.indeed.com/rc/clk?jk=bed9785f165ecbf7&bb=l3_vwZudD9d79Xih6k88TMBmzI0Jvkan8euFE6bM1SA2yvnY3mxW3kHXre0ZWOfZcZaQS1apIuj-fGOtmu_4MfezoPfsW_j58Bneqf-6tiO-dNCQTuDfvNiNVpyX-Mx8&xkcb=SoAN67M3_t-OQ-Ts7x0KbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-27,Hawaii
Data Scientist,U.S. Military Entrance Processing Command,"Hybrid work in Chicago, IL","$115,439 - $150,075 a year","Execute data science projects, to include setting project goals, exploring available data, wrangling data assessing current (or available), and gapped data,…",https://www.indeed.com/rc/clk?jk=2fe370021eb2dd53&bb=s8kkxN1JCbou8XvozFZg5auFfj3_RJ8wgt0GoPmsmXM3iVNu_ev3Y1VNisuJZGVnftRkUSAbBdI8L2W9Ata0zaV9FjUFNRC8E3Qn_KnM3mLGkpwEquceBw%3D%3D&xkcb=SoCq67M3_t-MpXQVj50JbzkdCdPP&fccid=c3b8389ba1f05d96&vjs=3,2024-06-27,Illinois
Data Scientist,"Vizient, Inc.","Remote in Chicago, IL",,"Provide statistically and methodologically sound analytic software to ensure validity regarding hypothesis evaluation, study design/methodology development and…",https://www.indeed.com/rc/clk?jk=ef6cd340b2960ea2&bb=s8kkxN1JCbou8XvozFZg5TR3zrsuZeQPKrq2dCd77Lqkuz-6cJp8wRFoVkyGQiXUu1ZBtKCCh_Lebpvq-mjsq9vLZBkscez9kqaMwWna_ehaUNh9KET2b01hviCerOVZ&xkcb=SoAk67M3_t-MpXQVj50ObzkdCdPP&fccid=ab22e7c357e67bd4&vjs=3,2024-06-27,Illinois
Principal Data Science (multiple openings) - IHM,Discover Financial Services,"Riverwoods, IL 60015","$131,498 - $177,300 a year","Operates as a subject matter expert on statistical analysis, test and design of experiment, analysis methodology, modeling & application, and financial impact…",https://www.indeed.com/rc/clk?jk=1148d6aadd75c364&bb=5EKV7mir33-UFRSlf54fItSBAhbg9hE0cmQ1bsH09-0dR1o2kPUCV20bJBqG22iHIdQnVWbetw2U2tg1OUbFDhU7EPBlj1c2ElUaqsgMrWjjaUu88namSQ%3D%3D&xkcb=SoB867M3_t-LLqVC3R0JbzkdCdPP&fccid=6ce7e0d9f67a9961&vjs=3,2024-06-27,Illinois
Principal Data Science,Discover Financial Services,"Riverwoods, IL 60015",,"Leads the development and implementation of advanced analytics including customer segmentation, optimization, prescriptive analytics and machine learning…",https://www.indeed.com/rc/clk?jk=26fedc3cb26d3dae&bb=5EKV7mir33-UFRSlf54fIsR-CkEJQ4KlRzbyq0i565N7wlUpuVFfQMyawwEROuivDwoH8q2412L0uRxhF2sQUfZ55j7lDYVwvgnqq67OA9Cy9KgKVZIbwA%3D%3D&xkcb=SoDb67M3_t-LLqVC3R0MbzkdCdPP&fccid=6ce7e0d9f67a9961&vjs=3,2024-06-27,Illinois
Senior Data Science Analyst (multiple openings) - IHM,Discover Financial Services,"Riverwoods, IL 60015","$85,500 - $119,500 a year","Duties: Develops advanced analytics solutions including customer segmentation, optimization, test & design of experiments and prescriptive analytics to solve…",https://www.indeed.com/rc/clk?jk=8afb56f64d46fbc7&bb=0b565yeN89vlz1LSEzQ2qHwxRfEF417zQ2sv2xev9PCai8teJGUZ9vWI86XztX51cYJsOjib2YmF05DwLAZJT_M0UxbcflPXDyAbhTP6lh6P_9VprR0rVw%3D%3D&xkcb=SoAF67M3_t-JiFwyRR0KbzkdCdPP&fccid=6ce7e0d9f67a9961&vjs=3,2024-06-27,Illinois
Data Scientist/Digitization Specialist - Manufacturing Operations (REMOTE),Duracell,"Chicago, IL",Full-time,"Provide thought leadership and innovative approach to solutions delivery, guide teams on emerging technology trends in data and analytics.",https://www.indeed.com/rc/clk?jk=15b0d1db3371886f&bb=0b565yeN89vlz1LSEzQ2qK3AGgbgmch1DKTJM7SBfq5FRnaN-LhNdge1FVS3PO_uh6zFhYKjBA5t5taDYWPzlMYs2kA6IJA2jmYDL0nejJNs8Iev_bO1qfIXRx8GlJC0&xkcb=SoCY67M3_t-JiFwyRR0JbzkdCdPP&fccid=76c2298f63a4a6a5&vjs=3,2024-06-27,Illinois
Senior Manager Data Science,Discover Financial Services,"Riverwoods, IL 60015","$149,500 - $209,900 a year","Leads the development and implementation of advanced analytics including customer segmentation, optimization, prescriptive analytics and machine learning…",https://www.indeed.com/rc/clk?jk=abf8c6d2451ed300&bb=0b565yeN89vlz1LSEzQ2qH06d-_rZKuGCRGiwSZZ3Pmb9XBeS3pitstphOlFlTZu0TRZag6C69R0tWLfOfNuxu668bv07ykwpi43-Po4WoFz5tmFIWfLpg%3D%3D&xkcb=SoDs67M3_t-JiFwyRR0FbzkdCdPP&fccid=6ce7e0d9f67a9961&vjs=3,2024-06-27,Illinois
Marketing Data Scientist,TransUnion,"Hybrid work in Chicago, IL","$95,105 - $156,000 a year","Oversee all analytics work stream and mentor onshore/offshore data scientists.
Experience mentoring junior data scientists.",https://www.indeed.com/rc/clk?jk=b98ae2cc687577aa&bb=YiX6AhsMe69wXZV8R_XMhHbQ3tNLVeeohQiI2LjE-4ZnOcGaax3g1NC3m8o3z62BiTklWaplodLhKMrZsqtVmxOswZHg5x1Eob7a4oAvMIKhmMsMEettw_wHe2wu4hWN&xkcb=SoAn67M3_t-JPY1C3R0ObzkdCdPP&fccid=663ece44ae074b32&vjs=3,2024-06-27,Illinois
Staff Applied Machine Learning Scientist,Grainger,"Hybrid work in Chicago, IL 60603",,"Work closely with other ML scientists, engineers, and product managers to integrate your models into Grainger's platforms, contributing to a cohesive product…",https://www.indeed.com/rc/clk?jk=546a00901b712f60&bb=KZMXRTALpVabo_KQOEAwOmcnzb1h9G6u37RC8KbIFpb703tf6AfN9uBy3rRU_HvuN5QfxLgtFDsEJ-ipofLqwOc-tBgKkBSwnafFRJEraYCtouekmby9Bg%3D%3D&xkcb=SoB167M3_t-IrBQdhB0NbzkdCdPP&fccid=68bc43ebf2f50281&vjs=3,2024-06-27,Illinois
"Software Engineer, Nsight Systems Machine Learning",NVIDIA,"Champaign, IL 61820","$148,000 - $276,000 a year","Should have experience with JAX, PyTorch, or other deep learning or machine learning frameworks.
Strong background in machine learning and data science concepts…",https://www.indeed.com/rc/clk?jk=893168fd2e98606f&bb=KZMXRTALpVabo_KQOEAwOvxpsv78g84Stw1QaWQzlJhUgmEQbyD_3XkUFH1mzIc2n4VLxf52OTHzd-4KD-X-O0oWwW2__oQk21LJiRwL7jdeWF_p-PXQJw%3D%3D&xkcb=SoAB67M3_t-IrBQdhB0BbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3,2024-06-27,Illinois
Data Scientist III-GMS,CareerBuilder Careers,"Chicago, IL 60601 
(The Loop area)",Full-time,"Publications in machine learning, deep learning, and information retrieval;
Work with other teams to integrate the standardized data into their products.",https://www.indeed.com/rc/clk?jk=47b56a455daf2742&bb=B0whqqF5Ci7yDTei9whC0yy-8CTNnNITqdnnE5wGWQr5pax0BX7A_yfE9LEuhC-UOQ873OJuJML8KBQqtMyHsqCJaS9iFBmE-tP143J5G4Lm6hkK12pbBZQHfGEB27Qn&xkcb=SoBN67M3_t-H6UwVaJ0DbzkdCdPP&fccid=0d56ca7b1c7605d7&vjs=3,2024-06-27,Illinois
"Product Lead, AI Startup",Recruiting From Scratch,"Remote in Evanston, IL 60208","$150,000 - $220,000 a year",Facilitate rapid experimentation and data-driven decision-making to optimize the product and ensure market fit.,https://www.indeed.com/rc/clk?jk=82b75005987cafa3&bb=B0whqqF5Ci7yDTei9whC0_k9xckMJkvR9P40b7LcoKbg8fTrwpU9icQJw8DpZZq4KwzsUWX6kCK8pv7rqqW2tH4ExlbtBxSKzOLV0apPHVejzcuY6749f7JZAm_cxZIV&xkcb=SoBe67M3_t-H6UwVaJ0HbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-27,Illinois
"Director, IT Business Relationship Management–Data, Analytics, and Innovation",Abbott Laboratories,"Lake Forest, IL 60045","$143,300 - $286,700 a year","Experience developing technology strategies for business value creation related to new product capabilities, R&D, commercial, manufacturing, supply chain,…",https://www.indeed.com/rc/clk?jk=ebe3b31e6e6e6737&bb=9K5PTT-Jz6H1xvZWm1NMPZX25NJhfYyCu2YupkGXVOzUQVVKjH-cSaP_IgeeP3nXdat3rthYbizhBn21Z4CKYvSFPFlO5xFV0ZEcZ9Nd7e80NjXFA3s0cA%3D%3D&xkcb=SoCH67M3_t-Gxxzsyp0CbzkdCdPP&fccid=77426fa86bb11d7c&vjs=3,2024-06-27,Illinois
